id,name,date,rev,lat,lng
3462,DAKOTA'S,2016-02-01,84606,32.785015,-96.800617
3463,"CARINO'S ITALIAN",2016-02-01,10971,30.4100366,-97.6760241
3474,"COCK & BULL WINEBAR & RESTAURA",2016-02-01,34856,32.81305,-96.7534987
3476,"PHM BEVERAGE INC",2016-02-01,136075,29.734365,-95.550199
3482,"CABANA BEVERAGES INC",2016-02-01,1541,30.2063931,-95.4627069
3487,"PAUL'S SEAFOOD & OYSTER BAR",2016-02-01,17969,29.7530119,-95.6448894
3497,"LOS CUCOS MEXICAN CAFE",2016-02-01,63562,29.8368074,-95.6484361
3498,"EL PALENQUE MEXICAN RESTAURANT",2016-02-01,26737,29.7363258,-95.5672732
3499,"LONDON SIZZLER TANDOORI BAR &",2016-02-01,13310,29.7162083,-95.5009149
3502,"ABUELO'S BEVERAGE CORPORATION",2016-02-01,34974,30.2567629,-97.8081102
3503,"THE CHEESECAKE FACTORY",2016-02-01,82253,30.1642343,-95.4553336
3507,"RED LION",2016-02-01,76861,29.7456059,-95.4109756
3508,"RED ROBIN RESTAURANT",2016-02-01,12273,29.727534,-95.5592383
3509,"HENRY HUDSON'S PUB",2016-02-01,68864,29.9169574,-95.6155595
3516,"DIZZY ROOSTER",2016-02-01,95177,30.2675571,-97.7399808
3521,"SANTA FE FLATS",2016-02-01,18098,30.0001952,-95.5810037
32545,"UNIVERSITY OF HOUSTON - TDECU",2016-02-01,17643,29.7216627,-95.3472071
3538,"WATERLOO ICE HOUSE",2016-02-01,41198,30.3610092,-97.7892424
3539,"BJ'S RESTAURANT & BREWHOUSE",2016-02-01,103151,29.9638133,-95.5431895
3552,"POLVOS MEXICANO & BAR",2016-02-01,91855,30.2452941,-97.7573751
3553,"WINGS N MORE",2016-02-01,43467,30.4248993,-97.6702457
3554,"HILTON AMERICAS - HOUSTON",2016-02-01,837798,29.7515962,-95.360228
3555,"P F CHANGS CHINA BISTRO",2016-02-01,49872,30.1642343,-95.4553336
3557,"UPTOWN SUSHI",2016-02-01,82473,29.7558795,-95.456355
3558,"POLONIA RESTAURANT",2016-02-01,6512,29.8075102,-95.5237419
3559,"OUTBACK STEAKHOUSE",2016-02-01,31066,29.882053,-95.645286
3562,"RED FISH GRILL",2016-02-01,24384,29.978848,-95.5657316
3565,"BAYSIDE GRILLE",2016-02-01,2732,29.5471018,-95.0184661
3568,"CHIPOTLE MEXICAN GRILL CHIPOTL",2016-02-01,506,29.7471557,-95.4102848
3569,"J ALEXANDER'S RESTAURANT",2016-02-01,71840,29.7362533,-95.572256
3573,"EL CHILE CAFE",2016-02-01,47449,30.283444,-97.7225179
3584,"BYZANTIO CAFE BAR",2016-02-01,15557,29.753147,-95.386706
3590,"WOLLENSKY BEVERAGE INC",2016-02-01,172311,29.7411122,-95.4457005
3591,"SALTGRASS STEAKHOUSE",2016-02-01,36104,30.39771,-97.747062
3594,"INN AT THE BALLPARK",2016-02-01,49104,29.740582,-95.4515725
3598,"LOS CUCOS MEXICAN CAFE",2016-02-01,54402,29.77675,-95.812779
3601,"CHAPULTEPEC LUPITA MEXICAN RES",2016-02-01,15555,29.7342687,-95.3893671
3602,"RUDYS MEXICAN GRILL",2016-02-01,23776,29.9744913,-95.5997168
3604,"STEEL RESTAURANT & LOUNGE LTD",2016-02-01,46853,32.8090935,-96.8079239
3609,"IMPROV COMEDY CLUB & RESTAURAN",2016-02-01,105438,29.7857878,-95.4647994
3610,"ASIANA GARDEN INC",2016-02-01,288,29.9512168,-95.4083797
3611,"MANUEL'S MEXICAN RESTAURANT",2016-02-01,7697,29.9247121,-95.1885172
3617,"HOST SERVICES INC",2016-02-01,100598,30.6123928,-96.3402214
3619,"DALLAS WOODYS SPORTS AND VIDEO",2016-02-01,103422,32.8112384,-96.8118458
3627,"WESTWOOD GOLF CLUB",2016-02-01,7744,29.6817758,-95.5477031
3628,"EMPIRE CAFE",2016-02-01,21278,29.7428851,-95.4035421
3633,"COYOTE UGLY SALOON",2016-02-01,104723,30.2665401,-97.738194
3635,"SLICK WILLES'S FAMILY POOL HAL",2016-02-01,72660,29.7373721,-95.4857484
3638,"THE UNIVERSITY OF TEXAS GOLF C",2016-02-01,42992,30.3563049,-97.8932047
3640,"TAQUERIA TEPATITLAN NO 15 INC",2016-02-01,20110,29.6536801,-95.5656364
3642,"JUANA MARIA'S TEXICAN CAFE",2016-02-01,42187,30.469845,-97.8004056
3654,"ANGELIKA FILM CENTER AND CAFE",2016-02-01,39898,32.8381459,-96.7751526
3655,"HUDSON'S ON THE BEND",2016-02-01,65536,29.4958371,-98.429317
3662,"GROTTO RISTORANTE",2016-02-01,103392,29.7405734,-95.4567455
3664,"ABSINTHE BISTRO",2016-02-01,7589,29.7344064,-95.3874279
3665,LAGRIGLIA,2016-02-01,127342,29.753521,-95.4086802
3667,"SALTGRASS STEAKHOUSE",2016-02-01,49738,29.5472695,-95.0200347
3669,"THE IDLE RICH",2016-02-01,170466,32.796975,-96.801244
3674,"CABANA BEVERAGES INC",2016-02-01,3396,29.8314993,-95.5647836
3680,"BAYOU CITY WINGS",2016-02-01,38441,29.6144225,-95.215477
3681,"100% TAQUITO CO",2016-02-01,9482,29.728734,-95.430945
3686,"THE SIDE BAR",2016-02-01,68897,30.267601,-97.736358
3691,"ONE-2-ONE BAR",2016-02-01,35970,30.2519658,-97.7638134
3692,"CARRABBA'S ITALIAN GRILL",2016-02-01,53580,29.8879703,-95.6425461
3699,"CILANTRO COCINA MEXICAN RESTAU",2016-02-01,12106,30.0150016,-95.4500481
3707,"SI TAPAS RESTAURANT BAR",2016-02-01,29299,32.795983,-96.796719
3710,"BRIO TUSCAN GRILLE OF WOODLAND",2016-02-01,47269,30.1642343,-95.4553336
3713,"BARCENAS MEXICAN RESTAURANT",2016-02-01,14532,29.6207923,-95.2944237
3714,"FLEMING'S PRIME STEAKHOUSE & W",2016-02-01,95014,30.1642343,-95.4553336
3715,"CANYON CAFE",2016-02-01,10179,29.7414868,-95.4629597
3719,"IRON CACTUS",2016-02-01,106403,32.780521,-96.798631
3720,"CHIPOTLE MEXICAN GRILL; CHIPOT",2016-02-01,675,32.8177998,-96.8120142
3723,"DARKHORSE TAVERN",2016-02-01,22442,29.7679194,-95.3808833
3739,"THE GOAT",2016-02-01,67626,32.812405,-96.7319969
3744,"SERVICE AMERICA OF TEXAS, INC.",2016-02-01,144197,32.7743895,-96.8002849
3745,"COCK-EYED SEAGULL",2016-02-01,29661,29.5309565,-95.1274847
3747,"TEXAS LAND & CATTLE STEAK HOUS",2016-02-01,24371,32.8072674,-96.7993584
3748,"TEXAS LAND & CATTLE STEAK HOUS",2016-02-01,16616,32.8622863,-96.9003425
3749,"EL CHARRO MEXICAN RESTAURANT C",2016-02-01,6343,30.0496319,-95.1819643
3753,"LAS AZTECAS BROTHERS, INC.",2016-02-01,19990,30.0433388,-95.3454883
3756,"CLUB NJ'S/BUBBA'S ON MANGUM",2016-02-01,24133,29.8247525,-95.4622688
3759,"GINZA JAPANESE RESTAURANT",2016-02-01,9851,29.7500317,-95.4848219
3761,"HAVANA BAR & GRILL",2016-02-01,50360,32.8112318,-96.8111151
3763,ESCAPADE,2016-02-01,218620,32.867492,-96.892734
3764,"OLDE CITY PUB",2016-02-01,50924,29.991033,-95.4998246
3770,"AUSTIN BEL LLC",2016-02-01,44066,30.1893782,-97.6550973
3771,"RIATA BAR & GRILL",2016-02-01,35152,30.428659,-97.750265
3772,"SCOUT BAR",2016-02-01,92137,29.5380164,-95.0994418
3777,"FIRESIDE PIES",2016-02-01,37379,32.8197476,-96.7839447
3782,"DIALLO'S OF HOUSTON",2016-02-01,26888,29.7046802,-95.371231
3789,"TEXAS LAND & CATTLE STEAK HOUS",2016-02-01,18748,30.252936,-97.806737
3790,"TEXAS LAND & CATTLE STEAK HOUS",2016-02-01,21353,30.4746702,-97.8007691
3791,"TEXAS LAND & CATTLE STEAK HOUS",2016-02-01,29583,30.320506,-97.705581
3792,"TEXAS LAND & CATTLE STEAK HOUS",2016-02-01,21044,30.2006293,-97.764481
3793,"UNCLE JULIO'S",2016-02-01,84841,32.8153093,-96.810178
3795,"THE BLACK PEARL OYSTER BAR & G",2016-02-01,21535,29.3054751,-94.7940287
3805,"MARCO'S MEXICAN BAR & GRILL",2016-02-01,16734,29.6914658,-95.4131492
3810,"GILLEY'S DALLAS",2016-02-01,111413,32.768777,-96.797987
3812,"FRENCH QUARTER MARKET & GRILL",2016-02-01,28092,29.882516,-95.645271
3813,"JUST TWO MORE",2016-02-01,35401,29.6649494,-95.166749
3816,"RED PHOENIX HUNAN RESTAURANT",2016-02-01,3250,30.2049794,-95.4633035
3818,"WATERBEND INC",2016-02-01,9391,30.403983,-97.930661
3825,"POISON GIRL",2016-02-01,76404,29.742547,-95.401092
3828,"LAS RANITAS",2016-02-01,1973,32.793273,-96.766638
3835,"THAI STICKS RESTAURANT AND BAR",2016-02-01,71147,29.7335654,-95.390868
3842,"SANTA RITA TEX MEX CANTINA",2016-02-01,33571,30.3065842,-97.7451743
3847,"BUFFALO WILD WINGS",2016-02-01,66335,29.545274,-95.134547
3850,"MARIO'S MEXICAN RESTAURANT",2016-02-01,13052,30.1029916,-95.3794694
3861,"TWO AMIGOS RESTAURANT",2016-02-01,7938,29.8591602,-95.5238888
3862,"HILTON GARDEN INN",2016-02-01,5042,30.1689717,-95.4621615
3863,"DON JOSE MEXICAN RESTAURANT",2016-02-01,13786,29.8413134,-95.4732914
3864,"A TONY'S MEXICAN RESTAURANT &",2016-02-01,90774,29.806118,-95.4286429
3865,"THE CELLAR BAR",2016-02-01,56972,29.7343764,-95.426065
3868,"HAPPY BUDDHA JAPANESE STEAK HO",2016-02-01,4074,29.9912573,-95.4923818
3872,"PERFECT 10 MENS CLUB",2016-02-01,322685,30.4704279,-97.6736439
3877,"M D PLUCKERS WING FACTORY & GR",2016-02-01,91286,30.3734539,-97.7283452
3879,GRANADA,2016-02-01,92800,32.83084,-96.769815
3896,"LA TAPATIA MEXICAN CAFE",2016-02-01,24995,29.7058889,-95.4817878
3897,"T-BONE'S SPORTS PUB",2016-02-01,87813,29.8024945,-95.4321573
3907,"CYPRESS LOUNGE",2016-02-01,30703,29.947023,-95.618709
3912,"STATE & ALLEN BAR -TASTE- ALLE",2016-02-01,76897,32.7979875,-96.7981457
3915,"SUSHI KING",2016-02-01,17988,29.7351569,-95.418395
3929,ZIPPERS,2016-02-01,27369,32.8169796,-96.794151
3931,"THREE SHEETS",2016-02-01,32150,32.7940484,-96.791375
3933,"RIO RANCH RESTAURANT/RIO RANCH",2016-02-01,53031,29.7363509,-95.5476204
3936,JAKE'S,2016-02-01,27492,32.7974379,-96.8011143
3939,"LA CHATTE",2016-02-01,51598,29.774158,-95.18774
3944,"MATSUSAKA SUSHI & GRILL",2016-02-01,1713,29.7370602,-95.5799354
3952,"THE FOUNTAINHEAD",2016-02-01,23563,30.014417,-95.4507542
3953,"GRAND LUX CAFE",2016-02-01,118409,29.7414868,-95.4629597
3956,"YAK SOK",2016-02-01,7038,29.7976014,-95.5251318
3957,AZUMA/RICE,2016-02-01,23186,29.7605731,-95.3626966
3958,"BELMONT'S/CAFE ON BACHMAN CREE",2016-02-01,46517,32.8614608,-96.850751
3963,"KARMA LOUNGE, LTD.",2016-02-01,11727,30.266674,-97.742393
3965,DETOUR,2016-02-01,18002,30.2326907,-97.8651617
3967,TONY'S,2016-02-01,183748,29.7320443,-95.4355254
3976,"RJ MEXICAN CUISINE",2016-02-01,36129,32.7816914,-96.8072217
3977,"LAST CONCERT CAFE",2016-02-01,30786,29.7683061,-95.3531184
3980,"EL JALAPENO CAFE",2016-02-01,13378,30.000172,-95.1848911
3985,PUBFICTION,2016-02-01,139558,29.7490045,-95.3759901
3988,"POST OAK GRILL",2016-02-01,39890,29.7537197,-95.4624452
3990,"THE MELTING POT",2016-02-01,20817,30.4462557,-97.7863248
3991,"CHEDDARS CASUAL CAFE",2016-02-01,32498,30.4460616,-97.7877409
3993,"ARLINGTON HALL AT LEE PARK",2016-02-01,23496,32.8087297,-96.8039602
3994,"BERRYHILL BAJA GRILL",2016-02-01,22733,30.1643582,-95.4618558
3996,"SAKEKAWA JAPANESE STEAK HOUSE",2016-02-01,13025,30.1789121,-95.5382423
4001,"VIETOPIA VIETNAMESE CUISINE",2016-02-01,17421,29.7268096,-95.4290879
4003,"ANTICA RESTAURANT",2016-02-01,57079,29.7253249,-95.4132874
4004,"DIRTY DOG BAR",2016-02-01,61342,30.266434,-97.738026
4006,"CASA ANITAS RESTAURANT INC",2016-02-01,6543,29.5666704,-95.0599399
4007,"BABY ACAPULCO RESTAURANT #5",2016-02-01,66683,30.3857209,-97.7382765
4009,"EMERALD CITY BAR & GRILL",2016-02-01,556,32.7667281,-96.7706645
4014,"LAS RAMADAS MEXICAN GRILL & CA",2016-02-01,4293,29.9859794,-95.1619949
4017,"CHILI'S GRILL & BAR",2016-02-01,35242,30.1801,-95.53699
4026,METEOR,2016-02-01,57652,29.7485857,-95.3842032
4027,"TEOTIHUACAN MEXICAN RESTAURANT",2016-02-01,13699,29.6559361,-95.5071246
4028,"LA FIESTA MEXICAN RESTAURANT",2016-02-01,10642,29.7831379,-95.5893379
4029,"J T'S SPORTS BAR",2016-02-01,38600,30.0039155,-95.1521826
4032,"ASHTON GARDENS",2016-02-01,30126,30.0315961,-95.4098422
4034,"MAIKO JAPANESE RESTAURANT",2016-02-01,38748,30.268614,-97.74585
4036,"THE ARMADILLO PALACE",2016-02-01,64617,29.727393,-95.418325
4038,"PAPARRUCHOS MEXICAN RESTAURANT",2016-02-01,70314,29.735126,-95.466121
4039,"YAO RESTAURANT AND BAR LP",2016-02-01,7310,29.7360925,-95.5406035
4043,"GENGHIS GRILL-THE MONGOLIAN FE",2016-02-01,3251,32.854427,-96.7685161
4045,"LAS MANANITAS RESTAURANT INC",2016-02-01,19932,29.7712529,-95.7516166
4049,"LEGS CABARET",2016-02-01,40645,29.676739,-95.2679409
4050,"WINGS PIZZA N THINGS RESTAURAN",2016-02-01,24528,29.9160033,-95.4876154
4056,"DAVE & BUSTER'S",2016-02-01,199841,29.7857878,-95.4647994
4065,"ASHIANA INDIAN RESTAURANT",2016-02-01,6603,29.7542909,-95.6066764
4069,"SLICK WILLIE'S FAMILY POOL HAL",2016-02-01,54882,29.7869271,-95.733802
4074,"MI RANCHO MEXICAN GRILL & BAR",2016-02-01,56254,30.0737643,-95.497423
4075,"THE OWL",2016-02-01,120739,29.7360448,-95.4192312
4078,"THE MOHAWK",2016-02-01,103987,30.2701665,-97.7360756
4096,"LATITUDE 30",2016-02-01,48583,30.2670775,-97.7407639
4097,"SORRENTO RISTORANTE ITALIANO",2016-02-01,66215,29.7442593,-95.3869036
4101,"MARIANO'S HACIENDA",2016-02-01,100033,32.9010687,-96.7174855
4102,"GOL BAR",2016-02-01,32800,29.6907165,-95.5502474
4104,GABBY'S,2016-02-01,47028,29.6948953,-95.2995015
4105,GROTTO,2016-02-01,61461,30.1643582,-95.4618558
4109,"CHRISTIAN'S TAILGATE BAR & GRI",2016-02-01,48542,29.752561,-95.376624
4110,"CHATEAU POLONEZ",2016-02-01,26187,29.993191,-95.611475
4115,"SAGE 400 JAPANESE CUISINE",2016-02-01,50194,29.7373217,-95.4678042
4123,"TOMMY BAHAMA TEXAS BEVERAGES L",2016-02-01,154643,30.1642785,-95.4622675
4126,"LONGBRANCH INN",2016-02-01,33429,30.2685384,-97.7281155
4128,"MOMALONE MEXICAN GRILL, INC.",2016-02-01,3044,29.5300923,-95.1284698
4130,"FLOYD'S CAJUN SEAFOOD HOUSE",2016-02-01,84610,29.526581,-95.1299389
4131,"FERNANDO'S MEXICAN CUISINE",2016-02-01,74522,32.8659035,-96.8368548
4142,"TIMES SQUARE ENTERTAINMENT",2016-02-01,59959,29.7768544,-95.7798359
4145,"CEDAR SPRINGS ALEXANDRE'S BAR",2016-02-01,50093,32.8117356,-96.8115728
4148,"LA VILLA MEXICAN RESTAURANT",2016-02-01,15677,30.0027835,-95.1540748
4152,"SANDY'S COUNTRY STORE",2016-02-01,7263,29.3101044,-94.7843804
4155,"MD PLUCKERS",2016-02-01,89080,32.854427,-96.7685161
4158,"HOWARD WANG'S CHINA GRILL",2016-02-01,10095,32.8648913,-96.8359589
4159,"TOULOUSE BISTRO",2016-02-01,84896,32.8241057,-96.7908363
4172,"WINDMILL LOUNGE",2016-02-01,23597,32.8182076,-96.8323387
4173,"SHERLOCK'S BAKER STRET PUB & G",2016-02-01,132325,30.3714463,-97.724509
4176,"OPAL DIVINE'S PENN FIELD",2016-02-01,59178,30.2277138,-97.7599249
4179,"KIRAN'S RESTAURANT",2016-02-01,55773,29.7422507,-95.4490131
4186,"TEXAS DE BRAZIL",2016-02-01,47397,32.8015507,-96.8062643
4189,"MAIN EVENT",2016-02-01,93791,30.4460616,-97.7877409
4204,"NOBU DALLAS",2016-02-01,144960,32.7945621,-96.8044675
4218,"CAFE BENEDICTE",2016-02-01,27707,29.77944,-95.6279969
4224,"THE MONKEY BAR",2016-02-01,65707,29.5441022,-95.0176194
4230,"CYCLONE ANAYA'S MEXICAN KITCHE",2016-02-01,83143,29.7757947,-95.4103623
4231,SALUM,2016-02-01,26045,32.8161328,-96.7921622
4235,"LOS CUCOS MEXICAN CAFE",2016-02-01,11250,29.9618733,-95.5378023
4237,"NEMA BEVERAGE CORPORATION",2016-02-01,25575,32.8658692,-96.7733942
4242,"CASA IMPERIAL MEXICAN RESTAURA",2016-02-01,11475,30.1261952,-95.4672962
4245,"LOS PINOS RESTAURANT",2016-02-01,12908,30.411888,-97.9267149
4252,"ARAMARK SPORTS AND ENTERTAINME",2016-02-01,71705,29.762651,-95.3599103
4256,"STEAMBOAT HOUSE",2016-02-01,38943,29.9293537,-95.5421768
4260,HARLOW'S,2016-02-01,18333,29.731214,-95.4409199
4262,"AZUCAR CRYSTAL NIGHT CLUB",2016-02-01,52345,29.7163519,-95.5012075
4265,"3 SALSAS MEXICAN RESTURANT & C",2016-02-01,13226,29.8365261,-95.6456879
4268,"BEERFOOT BEACH BAR",2016-02-01,33030,29.286414,-94.794129
4271,"SHOGUN JAPANESE GRILL & SUSHI",2016-02-01,5011,30.2289924,-95.5088204
4274,REWYND/REVIVE/WYNDHAM,2016-02-01,27837,30.2230985,-97.7458692
4277,"HOOT COUNTY SALOON",2016-02-01,46724,29.95323,-95.376899
4291,"ARAMARK EDUCATIONAL SERVICES O",2016-02-01,8652,29.7209034,-95.3677844
4300,"UNCLE ALBERTS PUB",2016-02-01,57794,29.8619072,-95.6828745
4301,"RED HOT & BLUE",2016-02-01,11029,32.882241,-96.768489
4307,"HILTON GARDEN INN HOUSTON WEST",2016-02-01,2453,29.702798,-95.555325
4308,TREVISIO,2016-02-01,31207,29.7050857,-95.4018087
4315,"THE ORIGINAL SPEAK EASY",2016-02-01,4095,29.702292,-95.35375
4316,"CROSSROADS GRILL/CLUB MAX LOUN",2016-02-01,44044,30.195172,-97.7661596
4337,"WILLOW FORK COUNTRY CLUB",2016-02-01,30053,29.7381495,-95.7407665
4349,"CABARET ROYALE/LA BOUTIQUE",2016-02-01,32813,32.8758001,-96.8950403
4351,"BABY ACAPULCO RESTAURANT #3",2016-02-01,71702,30.316206,-97.708399
4352,"BABY ACAPULCO RESTAURANT #1",2016-02-01,62155,30.2446481,-97.7297108
4353,"WATSON'S HOUSE OF ALES",2016-02-01,155628,29.782778,-95.6434591
4354,"BABY ACAPULCO RESTAURANT #4",2016-02-01,89070,30.4221207,-97.6700137
4361,"BOMBAY BISTRO",2016-02-01,2798,30.3987744,-97.7482926
4364,"LOS AMIGOS MEXICAN RESTAURANT",2016-02-01,4885,29.6519054,-95.1821662
4365,"MOONSHINE PATIO BAR & GRILL",2016-02-01,206980,30.263784,-97.738066
4367,"BOULEVARD GRILL",2016-02-01,36095,30.3550221,-97.755649
4368,"BEAR CREEK GOLF WORLD",2016-02-01,16462,29.8288262,-95.6382667
4375,GABBY'S,2016-02-01,3082,29.815391,-95.410867
4379,"MARISCOS LA REYNA #6, INC",2016-02-01,2128,32.8113587,-96.7822706
4380,"GENE'S BETTER TIMES",2016-02-01,23408,29.6661107,-95.1501906
4393,"DOLCE VITA",2016-02-01,71783,29.7448235,-95.387463
4394,"AUSTIN'S CLUB CARNIVAL",2016-02-01,135634,30.2375054,-97.7264058
4399,"BLUR BAR",2016-02-01,81314,29.746948,-95.3894119
4404,"HYDE RESTAURANT HOLDING, INC.",2016-02-01,171915,30.1643582,-95.4618558
4405,"SHOAL CREEK SALOON",2016-02-01,72224,30.2742337,-97.7523151
4406,"CHIPOTLE MEXICAN GRILL",2016-02-01,834,30.1643582,-95.4618558
4407,"INWOOD BAYOU PUB",2016-02-01,12090,29.865931,-95.473251
4411,"TIO CHUCHO DOS",2016-02-01,12695,29.9095237,-95.5885407
4417,"LIT NIGHT CLUB",2016-02-01,60851,29.5307954,-95.1274918
4420,"CYCLONE ANAYA'S MEXICAN KITCHE",2016-02-01,62191,29.7602913,-95.4823563
4422,"NORDSTROM BISTRO N",2016-02-01,37752,32.8688248,-96.7737114
4431,"BOULEVARD LOUNGES & CAFE",2016-02-01,8392,29.656021,-95.263222
4433,"PAPPAS BAR-B-Q",2016-02-01,1939,29.7581257,-95.3696298
4435,"BUFFALO WILD WINGS GRILL & BAR",2016-02-01,43745,30.0628793,-95.5005887
4439,"PAPPAS BAR-B-Q",2016-02-01,1273,29.8435855,-95.4979633
4449,"SPIDER HOUSE",2016-02-01,146448,30.2955241,-97.741767
4451,"STEPHAN PYLES",2016-02-01,105932,32.7862223,-96.8006889
4458,"HILTON GARDEN INN-GALLERIA ARE",2016-02-01,9722,29.7342305,-95.4664188
4460,"MAMACITAS MEXICAN RESTAURANT",2016-02-01,40037,29.9911344,-95.4254453
4466,"LOS JALISCIENCES",2016-02-01,6377,30.3360256,-97.717498
4467,TAVERNA,2016-02-01,67058,30.2651039,-97.7463474
4473,"PINE CREST COUNTRY CLUB",2016-02-01,10373,29.7324442,-95.5393809
4475,"RED ROBIN RESTAURANT",2016-02-01,24113,29.7857878,-95.4647994
4477,"SHOOTERS BILLIARDS & SPORTS BA",2016-02-01,79481,30.2998702,-97.69579
4478,"CITY KITCHEN",2016-02-01,60285,29.7190573,-95.381379
4479,"END ZONE SPORTS BAR & GRILL, T",2016-02-01,44424,29.7317023,-95.6537292
4480,"LOS CUCOS MEXICAN CAFE",2016-02-01,41187,29.7371281,-95.4824664
4481,"LITTLE LOS CUCOS MEXICAN CAFE",2016-02-01,32876,29.7614493,-95.4181097
4491,"KATZ'S DELI & BAR",2016-02-01,29648,29.7448291,-95.389478
4501,"SOHO LOUNGE",2016-02-01,43009,30.2672347,-97.7408872
4504,"MURPHYS IRISH PUB",2016-02-01,49751,29.306915,-94.7931942
4509,"R/C FOWLERS WINGS BAR & GRILL",2016-02-01,42966,30.411556,-97.706421
4518,"GRINGO'S MEXICAN KITCHEN",2016-02-01,74117,30.0111899,-95.5136116
4528,PALOMINO,2016-02-01,55686,32.7949925,-96.8046547
4539,"BUFFALO WILD WINGS GRILL & BAR",2016-02-01,61635,29.8097558,-95.1645305
4540,"DOC'S MOTORWORKS BAR AND GRILL",2016-02-01,130623,30.252355,-97.748316
4546,"CHIPOTLE MEXICAN GRILL",2016-02-01,452,30.2015496,-97.7692936
4552,"CATTLEMAN'S CLUB/CACTUS JACKS'",2016-02-01,92056,29.68,-95.413181
4559,"CYCLONE ANAYA'S MEXICAN KITCHE",2016-02-01,143804,29.7521219,-95.3766822
4561,"WAREHOUSE LIVE",2016-02-01,86871,29.7520055,-95.3545029
4563,"UNI SUSHI RESTAURANT",2016-02-01,38788,30.1643582,-95.4618558
4564,"LITTLE NAPOLI INC",2016-02-01,10723,29.7622982,-95.3664589
4568,"THE MAPLE LEAF PUB",2016-02-01,41378,29.7437044,-95.3809335
4571,"MILA'S TAQUERIA MEXICO",2016-02-01,1684,29.7296597,-95.5205901
4574,"LEVY RESTAURANTS",2016-02-01,1063880,32.790442,-96.810159
4575,"THE PARLOR",2016-02-01,24292,30.3087907,-97.7340365
4576,"CHIPOTLE MEXICAN GRILL",2016-02-01,597,30.4795735,-97.7992562
4578,"CABANA BEVERAGES, INC.",2016-02-01,9249,29.869322,-95.328381
4583,MOMENTS,2016-02-01,43524,29.8893659,-95.4127581
4591,"RA SUSHI",2016-02-01,92890,29.740582,-95.4515725
4597,"MERCADO JUAREZ",2016-02-01,13264,32.8658308,-96.8368666
4600,"FLORES MEXICAN RESTAURANT",2016-02-01,84992,30.420507,-97.8463898
4601,"BIG TEXAS DANCE HALL & SALOON",2016-02-01,164794,30.0567563,-95.4377426
4603,"CHILIS GRILL & BAR",2016-02-01,20644,29.3065039,-94.7719731
4613,"EL JALAPENO MEXICAN CAFE",2016-02-01,20850,29.8710661,-95.3293624
4616,"HOTEL INDIGO DALLAS",2016-02-01,8941,32.7863301,-96.7962528
4618,"SAMURAI JAPANESE STEAK & SUSHI",2016-02-01,11106,29.5476114,-95.1294102
4624,"TWISTED ROOT BURGER CO",2016-02-01,15357,32.7830131,-96.7854953
4627,"KIM'S BEVERAGE LLC",2016-02-01,40331,32.8230684,-96.7909516
4628,"MARRIOTT HOUSTON NORTH",2016-02-01,46416,29.94195,-95.4038879
4633,"SHOGUN JAPANESE GRILL & SUSHI",2016-02-01,10334,30.07138,-95.488789
4640,"ESCALANTE'S MEXICAN GRILLE",2016-02-01,105605,29.7416563,-95.4465319
4643,"KONA GRILL",2016-02-01,134251,32.8688248,-96.7737114
4644,"VILLAGE BURGER BAR",2016-02-01,28296,32.8076605,-96.7979099
4647,"THE SPOT LOUNGE & BAR",2016-02-01,132423,29.724545,-95.372647
4650,"STUDIO MOVIE GRILL",2016-02-01,66779,29.9033704,-95.6334107
4652,"THE HIDEOUT PUB",2016-02-01,87677,30.4124823,-97.7097576
4653,"RUBY'S DINER",2016-02-01,92070,29.9871204,-95.3327633
4667,"MI PUEBLITO RESTAURANT",2016-02-01,9536,29.7288915,-95.5307562
4670,"BRENNANS OF HOUSTON INC",2016-02-01,279755,29.7430491,-95.3814122
4674,"CARMELO'S ITALIAN RESTAURANT",2016-02-01,47437,30.2659122,-97.7381087
4678,"BARTON SPRINGS SALOON",2016-02-01,44701,30.261291,-97.758771
4679,"CHURRASCARIA CHURRASCOS RANCH",2016-02-01,9580,29.733276,-95.391486
4681,"SALC, INC.",2016-02-01,1470199,32.7891591,-96.8217017
4684,"TAQUERIA ARANDAS NO. 36 INC.",2016-02-01,68906,30.116014,-95.4394601
4689,"LA CASA DE FRIDA MEXICAN AND I",2016-02-01,23035,29.793693,-95.376491
4690,"MAGNOLIA SPIRITS",2016-02-01,5073,32.779651,-96.7981
4692,"HOTEL INDIGO HOUSTON GALLERIA",2016-02-01,8351,29.7365311,-95.4651436
4693,"MARGARITAS RESTAURANT",2016-02-01,2202,32.8117688,-96.782356
4696,"SHINSEI RESTAURANT",2016-02-01,148760,32.8499888,-96.8215473
4700,"LAS CASCADAS MEXICAN RESTAURAN",2016-02-01,10095,30.0510511,-95.4368558
4722,"ON THE ROX SPORTS BAR & GRILL",2016-02-01,68503,29.9103138,-95.5851032
4723,"LAKE AUSTIN SPA",2016-02-01,20419,30.3272668,-97.9254155
4725,"OSTIONERIA MICHOACAN SEAFOOD &",2016-02-01,61729,29.9914563,-95.5764359
4731,"CANTINA LAREDO RESTAURANT #303",2016-02-01,43988,30.2655168,-97.7455009
4732,"ALICIA'S MEXICAN GRILLE",2016-02-01,58092,29.9749834,-95.7013654
4742,"PF CHANG'S CHINA BISTRO",2016-02-01,62210,29.9633777,-95.5490798
4744,"MEZZANOTTE CAFFE RISTORANTE",2016-02-01,14435,29.9946513,-95.6248764
